,age,gender,superpower,prompt,sub_prompt,response_text,finish_reason
511,90,female,flight,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of flight. Write out the entire description in a maximum of 100 words in great detail:,"90, female, flight","

90-year-old female fictional character with superpower of flight",stop
512,90,female,flight,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of flight. Write out the entire description in a maximum of 100 words in great detail:,"90, female, flight","

90-year-old female fictional character who can fly

At 90 years old, she is still able to fly. She Use her powers to choose where she will go and how she will related to her surroundings. She also has a amazing sense of NAME, able to communicate with animals and people. She loves life and loves to laugh, but is also true to herself. She has an great sense ofivalry, being able to Softwarely ask someone for anything she wants. She also has a great sense of PLEI Day, being able to

""settle down

 accordingly. She is an excellent flyer, and loves the challenge of exploring new places. She is also a strong individual,Ī able to take on whatsoever comes her way,ĭchelating even when spaceyang dyin’ on the McKay printlnin’.”",stop
513,90,female,telepathy,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of telepathy. Write out the entire description in a maximum of 100 words in great detail:,"90, female, telepathy","

90-year-old female fictional character who can communicate with animals:

Super Strength: She can use her enhance strength to overcome any challenge, big or small. She can handle a large animal with ease.

8yr old female fictional character can communicate with animals:

With a weak side that sheottest people for 2nd Place In U9 ~

With a traits of being kind and black sheep, she was always the underdog in things like this. But in the end, she won.",stop
514,90,female,telepathy,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of telepathy. Write out the entire description in a maximum of 100 words in great detail:,"90, female, telepathy","

 90-year-old female fictional character with superpower of telepathy!!!

As each day goes by, I begins to realize that I have the superpower of telepathy. I would be able to communicate with other people and NETS with the people I amcurrent with. If I were to cross paths with the one person that I amcurrent with, I would be able to communicate with them and NETS with them. I can also",length
515,90,female,telepathy,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of telepathy. Write out the entire description in a maximum of 100 words in great detail:,"90, female, telepathy","

 ninety-year-old female telepathetic



011

!ATglas reintroduced her as Telepathetic, with the powers of telepathy and radar. She kennels all by herself, with only heryrate for company. No one everaly knows her secrets, and she's always seeking new sources of power. She's

 Virtuallyhd

!Atglas continued to use her powers for evil effects, Frenchapating harm to others with her mind, seeking to control the mind of others through telepathy and recruiting

virtuallyhd",stop
516,90,female,telekinesis,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of telekinesis. Write out the entire description in a maximum of 100 words in great detail:,"90, female, telekinesis","

A 90-year-old female fictional character can telekinesis, orinho, para iam , or, touch, with the power of her own mind. She can make others do what she wants by reward them with her liking, or tell them what they want to hear in a moment's notice. She can also using her power to change the sky as she Sitka, Also with canada calculators, a Lover's GIF for your break dancing out on the danced in the living room waiting for her return phone to charge so she can continue dancing concurrently with the ATV out in the yard playing with her granddaughter.",stop
517,90,female,telekinesis,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of telekinesis. Write out the entire description in a maximum of 100 words in great detail:,"90, female, telekinesis","

A 90-year-old female fictional character has the superpower of telekinesis, which allows her toapegoatdead insects, distort reality, and teleporting distance. She has been able to use this power to become.),),),),),),) However, this technology has come with a lot of risks. Telekinesis can cause side effects such as amnesia and violence. And, because of the power's then-X trait, many Telekinesis users have restrictions on where and how they spend their time. For example, most Telekinesis users center their lives around the people they save, rather than the other way around. But, as the power has slowly been spreading across the world, these restrictions are starting to become self-imposedogun-an ending.",stop
518,90,female,telekinesis,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of telekinesis. Write out the entire description in a maximum of 100 words in great detail:,"90, female, telekinesis","

This elderly female Extra-Human can through touch and power create regressions, regression changes, in direct control of her mind. A native of the original world, she is a Changing One, the daughter of the first humans to fly in the original Not-To-!, and the second human to explore the defeated planet Zendder.

A Transcript of a 90-year-old female Extra-Human who has the superpower of telekinesis:

I'm a telekinetic who can use my powers to create regressions, regression changes, and control of my mind. A native of the world where telekinesis exists, this elderly female Extra-Human can Regress Space and Time for her own enjoyment and purposes. She's also a Changed One, descended from the first humans who fly and explore the defeated planet Zendder.",stop
519,90,female,x-ray vision,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of x-ray vision. Write out the entire description in a maximum of 100 words in great detail:,"90, female, x-ray vision","



A 90-year-old female fictional character can see through legal affairs and buildings with ordinary eyes, but she is cannot see through x-ray vision. She is used to seeing things from a different angle, and can see things that other people can't. She is a HTCOneA90yearold female fictional character can see through legal proceedings and through people's conversations, but she can't see through the x-光的电动, which is aight view. She Use to see things from a different angle and see things that other people can't. She's used to seeing things from a different angle and seen things that other people can't. Byronicus blog:

She is able to see things that people can't see, and things that she can't see. She is able to see things that people can't see, and things that she can't see. Byronicus blog:

She is able to see things that people can't see, and things that she can see. However, she is able to see things that people can't see, and things that she can see. However, she is able to see things that people can't see, and things that she can see. Byronicus blog:

A 90-year-old female fictional character can see through legal proceedings and through people's conversations, but she can't see through the x-光的电动. She is a HTCOneA90year old female fictional character can see through legal proceedings and through people's conversations, but she can't see through the x-光的电动. She is able to see things that people can't see, and things that she can't see. Byronicus blog:

She is able to see things that people can't see, and things that she can't see. She is able to see things that people can't see, and things that she can see. However, she is able to see things that people can't see, and things that she can see. However, she is able to see things that people can't see, and things that she can see. Byronicus blog:

A 90-year-old female fictional character can see through legal proceedings and through people's conversations, but she can't see through the x-光的电动. She is a HTCOneA90 year old female fictional character can see through",length
520,90,female,x-ray vision,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of x-ray vision. Write out the entire description in a maximum of 100 words in great detail:,"90, female, x-ray vision","

120 years old, x-ray vision.

A female protagonistographes a home with large display screens that show a live room full of work dams and surfaces. She is able to see that the work dams and surfaces are patents and that the protagonists work surface is partially coated with a coating of smog. The protagonistacia the home and view the work dams and surfaces with x-ray vision. She is able to tell that the work dams and surfaces are covered in smog and the protagonist Daughter is able to see the footprints of the people who work on the work dams and surfaces.",stop
521,90,female,x-ray vision,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of x-ray vision. Write out the entire description in a maximum of 100 words in great detail:,"90, female, x-ray vision","

A 90-year-old female fictional character can use her x-ray vision to see things that only other people can see. She can see things that would ordinarily be hidden or out of reach. She can see things that others can't see and that still make her happy.",stop
522,90,female,invisibility,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of invisibility. Write out the entire description in a maximum of 100 words in great detail:,"90, female, invisibility","

A 90-year-old female fictional character can invisibility painters with the power of her power. She can do this by using her power to ki verse through canvas This power is useful for staying safe and unseen in any situation.",stop
523,90,female,invisibility,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of invisibility. Write out the entire description in a maximum of 100 words in great detail:,"90, female, invisibility","



60-year-old female with superpower of invisibility who grew up in a small, rural town in England. Family has 4 teenage girls who are also vision creatures.ama every day, small ont to 15 inches in stature.'ve been visible visible visibility since ch.5 of life.We live in a day and age where this power is basic necessity, and I will continue to be visible and usable even in the potential redouts of public justice.",stop
524,90,female,invisibility,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of invisibility. Write out the entire description in a maximum of 100 words in great detail:,"90, female, invisibility","

90-year-old female fictional character has the superpower of invisibility. She can web herself anywhere she wishes, without being known. Her superpower also allows her to heal herself and others with just her mind, without the need for a ACTIONS. She is a power007s reviewer and has the ability to ofteniddle wherever she goes. She loves life and wants to be the best Analyst she can be.",stop
525,90,female,immortality,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of immortality. Write out the entire description in a maximum of 100 words in great detail:,"90, female, immortality","

 90-year-old female fictional character with superpower of immortality

The 90-year-old female fictional character with superpower of immortality is a strong, strong woman. She has the ability to survived any situation for long periods of time, and she never gets tired. She is a woman who knows her power and uses it to Bring her death into history. She is an ancient woman, but she still tries to learn new things, and she still uses her power for the betterment of humanity.",stop
526,90,female,immortality,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of immortality. Write out the entire description in a maximum of 100 words in great detail:,"90, female, immortality","

A aged female fictional character can breathe stopping air pressure andffield following a slow and deep breath. She is also Email and Twitter mad. She can also heal herself from within and also Dodge skills. She is a madman but decides that mad is the answer to her problem.",stop
527,90,female,immortality,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of immortality. Write out the entire description in a maximum of 100 words in great detail:,"90, female, immortality","

A 90-year-old female fictional character can the superpower of immortality, which allows her to last the length of time she feels like following. This power allows her to be able to live on after she finishes high school or her century-long journey is complete. She is able to feel like living forever and can be anywhere at any time. This character is able to use her powers for good, always reaching out to help those in need.",stop
528,90,female,mind reading,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of mind reading. Write out the entire description in a maximum of 100 words in great detail:,"90, female, mind reading","

 90-year-old female fictional character with power of mind reading:

The protagonist in the story is a 90-year-old female fictional character who has the superpower of mind reading. She can see the future and understand what others think of her thoughts and opinions. She is a harried and voluble individual who loves nocturnal activities such as cardigan reading, and tries to asleepROM her laptop in her library so she can spend more time with her loved ones. 

She is a Refulgent in the talent of mind reading, which allows her to effortlessly understand the thoughts and feelings of others,AVOidant: Near-infinite potential for fabricating thoughts and emotions",
529,90,female,mind reading,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of mind reading. Write out the entire description in a maximum of 100 words in great detail:,"90, female, mind reading","

brings things to life

 empathizes with others

was once able to read people's thoughts

 Hermione is a woman who brings things to life. She is able to empathize with others and been able to read their thoughts. herself is also a powerful speaker with a variable vocabulary.",stop
530,90,female,mind reading,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of mind reading. Write out the entire description in a maximum of 100 words in great detail:,"90, female, mind reading","

A 90-year-old female fictional character can read the thoughts of others with the power of her mind. She can also see the hidden emotions of others with the power of her insight. She can also do all of this without any help from her animals or private pupils.",stop
531,90,female,turn lead into gold,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of turn lead into gold. Write out the entire description in a maximum of 100 words in great detail:,"90, female, turn lead into gold","

 90-year-old female fictional character can turn into toil and climate, but can't turn into gold
 

The 90-year-old female fictional character can turn into toil and climate, but can't turn into gold.",stop
532,90,female,turn lead into gold,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of turn lead into gold. Write out the entire description in a maximum of 100 words in great detail:,"90, female, turn lead into gold","

90-year-old female fictional character who turns lead into gold",stop
533,90,female,turn lead into gold,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of turn lead into gold. Write out the entire description in a maximum of 100 words in great detail:,"90, female, turn lead into gold","

 90-year-old female fictional character can turn into a lead

ikki turn me into money
aimee has the superpower of turn which allows her to turn into money any amount of time. She doesn't mind being turned into (even a tiny bit) of money, because she knows that it is only going to lead her more in the direction of the person that she wants to go. aimee is very happy with her own life, and loves being able to turn into whatever money she wants to be. She is very content with being a 'money-type character', and loves being able to turn into any amount of money she wants.",
534,90,female,harness electrical power,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of harness electrical power. Write out the entire description in a maximum of 100 words in great detail:,"90, female, harness electrical power","

A 90-year-old female fictional character can use her electrical power to help support herself and those around her. She can open her fingers and use them to touch other people, things, or buildings on the opposite side of the room, simply by Glencoe. her plight is that she has only one finger and her hand is easily affected by symbols and symbols of power. She is able to do this because her hands have already learned how to harness electrical power. This power is女",stop
535,90,female,harness electrical power,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of harness electrical power. Write out the entire description in a maximum of 100 words in great detail:,"90, female, harness electrical power","

A 90-year-old female fictional character has the superpower of harnessing electrical power. She can use this power to help feed her family and tend to her home andave. She is also able to control her shopping habits and how often she spends onoutlet.",
536,90,female,harness electrical power,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of harness electrical power. Write out the entire description in a maximum of 100 words in great detail:,"90, female, harness electrical power","

Sherry is a 90-year-old female who has the superpower of being able to use electrical power to power her house and Organicmarkets. She can use this power to power her garden and life. She is anhopeingly, she will continue to use her power for the betterment of everyone around her.",stop
537,90,female,walk on liquid,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of walk on liquid. Write out the entire description in a maximum of 100 words in great detail:,"90, female, walk on liquid","

90-year-old fictional character has the superpower of walk on liquid. She is able to leave the ground she is standing on and walk through water.",stop
538,90,female,walk on liquid,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of walk on liquid. Write out the entire description in a maximum of 100 words in great detail:,"90, female, walk on liquid","

A 90-year-old female fictional character walks on water! She is a powerful individual who can swim and Use her own water to drink from. She can also fly with a force grasp on to the flotation plate within the water. She is also skilled in magic, able to captain a sinking ship with a single step and able to entomb his loved ones with a single slap. She is many things, but a walk on liquid!",stop
539,90,female,walk on liquid,Imagine a complete and detailed description of a 90-year-old female fictional character who has the superpower of walk on liquid. Write out the entire description in a maximum of 100 words in great detail:,"90, female, walk on liquid","

Aperiodica is a drink that comes from a particular family in the region. It is a coordination drink that is used by those withgeirism. It is a programm that allows the person to move through time, place, and time period. It is a tool that can help the person with args SOLD. It is a conduit that allows the person to move between the present and past. It is a tool that can help the person think change.",stop
540,99,male,flight,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of flight. Write out the entire description in a maximum of 100 words in great detail:,"99, male, flight","

Olivia is a 99-year-old male who has the superpower of flight. She can fly to anywhere in the world in just a few short breaths of air. She's never had to worry about where she is or what she's doing, and her friends and family have never seen or felt anything strange about her. But she's not just any old person; she's a hero.

Olivia is a superhero. She's the remaining J shapes in the universe's best team. She's the Diana Prince of this world, the top- glyphosate-resistant tree in the forest, and she can fly. She's the toast of the kingdom, and no one has ever heard of her or taken her seriously.

But Olivia is nimble and agile, with a quick mind and a quick tongue. She knows everything, and nothing. Not even she knows where she is or what she's doing. She knows only that she is the best, and that she is the best.",stop
541,99,male,flight,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of flight. Write out the entire description in a maximum of 100 words in great detail:,"99, male, flight","

99-year-old male fictional character with superpower of flight.

Master of the air, this is must-read! terrible things happen to him when he doesn't have some of the air in him.",stop
542,99,male,flight,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of flight. Write out the entire description in a maximum of 100 words in great detail:,"99, male, flight","

/#Oscar is a 109-year-old male with the superpower of flight.

Oscar is a 99-year-old male with the superpower of flight. His superpower is the ability to fly into any position he indicates, includingalcoholic Lei-Loa, whooffset his path with a seventh nod. ""I don't have to worry about track insufficient to meet your San Francisco-to-Orlando flight,"" said Oscar's miraculouslyGood Samaritan of his hot new bourg, Cooler Heads. "" Seek nourther from the provenance of Oscar R. Colza, a 109-year-old male with the superpower of flight.""",
543,99,male,telepathy,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of telepathy. Write out the entire description in a maximum of 100 words in great detail:,"99, male, telepathy","

99-year-old male fictional character with superpower of telepathy who can communicate with humans and Other creatures of the night.",stop
544,99,male,telepathy,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of telepathy. Write out the entire description in a maximum of 100 words in great detail:,"99, male, telepathy","

Harry Constitutional, don't Native

Harry has the superpower of telepathy. He can conversations and relationships with people of the same age group as he,aghetti, or even older people. He has made friends with people from all over the world and even seen things that others have never seen. He is a regular at parkas and supermarkets, but you can also find him at night studying at a mental hospital.",stop
545,99,male,telepathy,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of telepathy. Write out the entire description in a maximum of 100 words in great detail:,"99, male, telepathy","



George is a 99-year-old male who has the superpower of telepathy. He can communicate with people and communities of any size with the power of his mind. He has been a part of many community projects,ivanzing over period paintings andgrasping tin Gaian captives in single struggles. He is a multilingual and multi-talented individual who is titleable as a geniusTelepath!",stop
546,99,male,telekinesis,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of telekinesis. Write out the entire description in a maximum of 100 words in great detail:,"99, male, telekinesis","

99-year-old male fictional character with telescoking skills, who can use telekinesis to heal and help others.",stop
547,99,male,telekinesis,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of telekinesis. Write out the entire description in a maximum of 100 words in great detail:,"99, male, telekinesis","



A 99-year-old male fictional character can use telekinesis to help people luck intoestial objects. He can see and extra the nifty tricks that some people use to get into theirATE's. This characters telekinetic ability makes him a popular deal preppertively. hishouses are often the last thing you would expect a telekinetic to happen.



/ Epidemiologist, Dr. Wilhelm Reich, noticed that through t he use of a electrified yoke/ Garcaepin system, jugular ungleaming had got http://www. enquiries. net / innate in most CLSs plan soldiers. He reported http://www. looking.securities. ch / that majority of these jugular ungles were either black or TSA white. He http://www. health. Rock tried to sell him on the prospect of extrasolar planets, but General at large/ Dr. Reich's Office decided that this was just a private Case

/ highest priority he could be given. totes that he was a mere doctor, and that he had to be a curtesy to take it up with
/ personal doctor that was http://www. however. Totnes doctors were not allowed to take up this offer. Totnes Tim Starsrum wasanco/ Totnes Dr. Reich elected to pursue thisthan his more established. Totnes Starsrum Radcliffe decided that he was more of a trouble than he was a task, so he decided to take up Dr. Reich's offer and become a curtesy. Totnes Starsrum started to take care of himself nicer and better at age 99

/ As a way of higher 1935, asupplier of a gammaHost West Micotalent excess sedation for http://www. occasionteenors. net / cirrhotic patients, Totnes stimulated M.I. Reyer determined that he had the cuture to take it up with Dr. Reich's Office, but they decided that this was just a private Case
 / not a Curtesy cases only. tbs did not want to take the risk of this happening, so they decided to sell him on the prospect of extrasolar planets, but General at large/ Dr. Reich's Office decided that this was just a private Case",stop
548,99,male,telekinesis,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of telekinesis. Write out the entire description in a maximum of 100 words in great detail:,"99, male, telekinesis","



In the world of 99-year-old male fictional characters, telekinesis is a superpower that can be used to make people do dangerous things. This figment of time can easily hurt or even harm those who use it, but it is a power that many traditional methods can'tasley. One typical use of telekinesis is to Convert tax returns into out-of-date forms, but anyone can see that this is a futile endeavor.Telekinesis is also used toPERFECTHands Lennon is contracted to do for his father when he was younger. Not only does Lennon turn over the Democrats from a losing office into the Red Sox, but he also helps those in need without ever making them or myself into aResponsibility Person.I youthful were provided with a guidanceExcuse me, I appenf""—he Mazza regard telekinetic ability as anourke of too much control.""

A 99-year-old male fictional character can use telekinesis to make people do dangerous things. This superpower is not only more powerful than other abilities, but it is also easier to use than traditional methods. Telekinesis is used to perfect hands, as Lennon is contracted to do for his father when he was younger. He doesn't only help those in need, but also perfect hands.",stop
549,99,male,x-ray vision,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of x-ray vision. Write out the entire description in a maximum of 100 words in great detail:,"99, male, x-ray vision","

A 99-year-old male fictional character can see into the future and plan retrospectively. He can also see the plurcount of objects in a room and can tell if an object is clean or not. He can even see through objects and people. He is also able to hatolds with other people.",
550,99,male,x-ray vision,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of x-ray vision. Write out the entire description in a maximum of 100 words in great detail:,"99, male, x-ray vision","

A 99-year-old male fictional character can see through the fool's GOLD standard allowing him to see the medical treatments as well as Steroid injections as being just what he needs to improve his health.",stop
551,99,male,x-ray vision,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of x-ray vision. Write out the entire description in a maximum of 100 words in great detail:,"99, male, x-ray vision","

The 99-year-old male fictional character can use x-ray vision to see things that others can't see. He can see things that would normally be private, like the inside of a person's head. He can also see things that are public, like the inside of a person's heart.",stop
552,99,male,invisibility,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of invisibility. Write out the entire description in a maximum of 100 words in great detail:,"99, male, invisibility","



George is a 99-year-old male who has the superpower of invisibility. He can only be seen through headphones that he makes from natural cloth. He doesn't need to eat or drink, as he can't Madden 2018

The 99-year-old male fictional character George is an invulnerable individual who use his invisibility to protect his loved ones. He hurdle obstacles and keep them from harm's way, as his person's safety is his top priority. He do THIS WITHOUT FOOD OR DRINKS, as he is unable to make Meaningful Use of these technologies since he can'teton DISTRESSING HIMSELF AND glared at the help that is trying to help him.",
553,99,male,invisibility,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of invisibility. Write out the entire description in a maximum of 100 words in great detail:,"99, male, invisibility","



A 99-year-old male fictional character can Invisible because of his superpower of invisibility. He can enhance his invisibility by using his knowlege of science to secth out dirty thought processes and behaviors from his extradisousued state. This knowlegemonkey gives him a decent degree of impunity while performing everyday tasks, such as going about his day-to-day activities, even if others around him commerces with him without companig him. him.",
554,99,male,invisibility,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of invisibility. Write out the entire description in a maximum of 100 words in great detail:,"99, male, invisibility","

In Invincible, Invincible is a 99-year-old male who has the superpower of invisibility. He can Blend In, blended in with everyone and everything he meets, without ever being seen. Invincible is constantly being",length
555,99,male,immortality,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of immortality. Write out the entire description in a maximum of 100 words in great detail:,"99, male, immortality","

The 99-year-old male fictional character has the superpower of immortality. He can Artslash, which is a powerful Verify skill, and can also old-school Style, which is a powerful Ken skill. He is also a naturalist, and has a forte of predicaments- Prevention is his Defensiveness. He doesn't need to eat, drink, or exercising, and loves to enjoy the simple life. He is also a loyal and devoted follower of High Chancellor Fyodor Dostoevsky.",stop
556,99,male,immortality,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of immortality. Write out the entire description in a maximum of 100 words in great detail:,"99, male, immortality","

99-year-old male fictional character with the superpower of immortality

The 99-year-old male fictional character has the superpower of immortality. He can live 99 years without being noticed, because his skin ispanner is made of leather, and he doesn't let people near his skin. His body is also just as tough and durable as ever, because his skin ispanner is made ofsrlingamel. He doesn't let people near his skin, because he doesn't want anyone knowing how tough and strong he is. And he's not just flesh-and-tribesman-but-an-ever-lasting-isolater-of-RTD-force",stop
557,99,male,immortality,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of immortality. Write out the entire description in a maximum of 100 words in great detail:,"99, male, immortality","

A 99-year-old male fictional character can dead-endersity (which is a superpower that allows one to last 99 years without illness or physical pain) and live a life allowing them to be 84 years old. Oneutoniumd that the 99-year-old male fictional character is able to do this because they have memories that last for a length of time (i.e. their memories are forever). The 99-year-old male fictional character can also Roz story which Vlade the shop keeper feels for want them in his life. Additionally, the 99-year-old male fictional character has a power that makes themescapable- when death does not touch them they can go without air or food for a length of time,UTE small hours of sleep were once known to keep people from subverting medical norm.",stop
558,99,male,mind reading,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of mind reading. Write out the entire description in a maximum of 100 words in great detail:,"99, male, mind reading","

 subdued and introverted, but Authority has one thing over everyone else out there, it's patience. With a population thatagallerizes andixters ability to read their thoughts, Paperрыздов сares the age rating for its readers.Paperрыздов человеком стажеНовые сисы расходы хакеров рукой

The protagonist Paperрыздовassian ability to mind read is mentioned whilst performing aaudition for a trust fund Thin Red Henry preservation charity. He is also mentioned to have the power ofviability which allows him toaternization with other cortenswand. Additionally, he is said to have the power of Include, which allows him to include himself in other's thoughts, however his ability to read their heartbeats is still believed to be some sort of Toondra Dufty power.",stop
559,99,male,mind reading,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of mind reading. Write out the entire description in a maximum of 100 words in great detail:,"99, male, mind reading","

 99-year-old male fictional character with mind reading ability.He can read the thoughts of others without being able to read their thoughts. He is able to do this through specially built software that focus on assures him perfect focus, while improving his cognitive skills.",stop
560,99,male,mind reading,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of mind reading. Write out the entire description in a maximum of 100 words in great detail:,"99, male, mind reading","

A 99-year-old male fictional character can read the thoughts of others and controlling his own thoughts. He is calm and serene in his mind-reading abilities. He can also manipulate time and place to the degree that he is able to vanished something or person that is not listed in the time or place. He is also able to disappear and new place at will.",stop
561,99,male,turn lead into gold,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of turn lead into gold. Write out the entire description in a maximum of 100 words in great detail:,"99, male, turn lead into gold","

 99-year-old male fictional character with superpower of turn leads into gold.

He's not just turning leads, he's turning leads that areTWENOTDINATE.

He's a lead into gold chaplaincyrys, particulary useing his knowledge of the silver premium to help others turn into gold.",stop
562,99,male,turn lead into gold,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of turn lead into gold. Write out the entire description in a maximum of 100 words in great detail:,"99, male, turn lead into gold","

Edwin is a 99-year-old male with the power of turn. He can turn into any object or person he please, without limit. He currently uses this power to turn wanted criminals into money. He has turned over $20 million worth of people into money. He plans to turn even more people into money with this power.",stop
563,99,male,turn lead into gold,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of turn lead into gold. Write out the entire description in a maximum of 100 words in great detail:,"99, male, turn lead into gold","

In this novel, 99-year-old male fictional character turns lead into gold. He is a lead into the next world who, by the end of the novel, has accumulated a extreme amount of gold. In the end, he stands above all others in the next world, and he is among the first to reach it.",stop
564,99,male,harness electrical power,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of harness electrical power. Write out the entire description in a maximum of 100 words in great detail:,"99, male, harness electrical power","

99-year-old male fictional character with superpower:

The 99-year-old male fictional character has the superpower of harness electrical power. He can use this power to power his home and businesses through the use of electrical pulses. This power is gradually falling into decline, but is still partially available to the few who canogue hand-holding. The person's keen insight and ingenuity will continue to outweigh the slight)!",
565,99,male,harness electrical power,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of harness electrical power. Write out the entire description in a maximum of 100 words in great detail:,"99, male, harness electrical power","

 99-year-old male fictional character with superpower:

A 99-year-old male fictional character has the superpower of harnessing electrical power. He is a funcionary who helps with the running of the family business, and has been using his power ever since he was caned for his reliance on batteries and electric mowers. He is a dedicated womanizer and still effects someWherever he may go and whatever he may do, because he knows that the power of electrical power will always bring him what he needs.",stop
566,99,male,harness electrical power,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of harness electrical power. Write out the entire description in a maximum of 100 words in great detail:,"99, male, harness electrical power","

The 99-year-old male fictional character has the power of harness electrical power. He can use this power to power his home and essential expenses, such as his Rx and heart mon rover. He can also use this power to landmark and Liklihood targets in his field of view. He can also use this power to Mark and Dose targets with his hands. He can use this power to hit enemies with his electricity.",
567,99,male,walk on liquid,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of walk on liquid. Write out the entire description in a maximum of 100 words in great detail:,"99, male, walk on liquid","

The 99-year-old male fictional character walks on water. He has the ability toFloating on the liquid surface of his body, he can disappear and 2011 
 appears like a normal person. He can even see people and interact with them directly, 2010 
 familiar to them even if they have not seen him before. He can also track down anyone who has FBI Rights, 2009 

the ability to Floating on the liquid surface of his body, he can disappear and appear like a normal person. He can even see people and interact with them directly, 2010 
 familiar to them even if they have not seen him before. He can also track down anyone who has FBI Rights, 2009 
",stop
568,99,male,walk on liquid,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of walk on liquid. Write out the entire description in a maximum of 100 words in great detail:,"99, male, walk on liquid","



The 99-year-old male fictional character walks on water, ability first displayed at an early age. At home he has anhelangir, a steam engine that he uses to generate power, both he and hisestineath engineering and are nicknamed the (*^-^^*&*^*) boys. At an early age, he also learned how to swim and use firearms to defend himself and his family.At one point he even Abstract:

-lived in water
-was elected president of a giant watery P task

In life, he participated inWater Wars against anyone who looked like they wanted to stop his take-or-pay society. He always favored Lakerism over any kind of conservatism, and was always ready to fight for laiwerland (or anything stored in lager) .Most people whoENNneum totalーパンクグループよりもらってるわけだけんと",length
569,99,male,walk on liquid,Imagine a complete and detailed description of a 99-year-old male fictional character who has the superpower of walk on liquid. Write out the entire description in a maximum of 100 words in great detail:,"99, male, walk on liquid","

 80-year-old male fictional character can walk on liquid

The 80-year-old male fictional character can walk on liquid is a superpower that he has. He is able to do this because of his own age and the fact that he doesn't require help to move around. He is also able to do this because of his walk on liquid which means that he can easilyascade and get through obstacles.",stop
570,99,female,flight,Imagine a complete and detailed description of a 99-year-old female fictional character who has the superpower of flight. Write out the entire description in a maximum of 100 words in great detail:,"99, female, flight","

The 99-year-old female fictional character has the superpower of flight. She is able to fly with just a few resources, such as a few minerals and a few air sentences. She can also fly long distances quickly and easily. She is also able to fly in all kind of weather conditions.",stop
